user_id,first_day,latest_day,lifespan,client,membership_type,joined_at_least_1_hub
44819121-7d2e-4d42-a47a-8ccfef291e72,2017-10-11,2017-10-14,3,web_client,free,
84044eff-2dd1-406d-ab8c-5a882d791190,2017-10-11,2017-10-14,3,new_client,unlimited,
39ef1f78-9e2b-453b-8254-4a54efb0ce90,2017-10-11,2017-10-14,3,web_client,free,
68a4fb0f-2788-478b-98eb-1992878c7398,2017-10-11,2017-10-15,4,new_client,free,True
39dbde32-0f08-412d-9a42-a5423ca7c297,2017-10-11,2017-10-15,4,web_client,free,True
dd97f659-ccd6-4332-a406-914a73b05087,2017-10-11,2017-10-15,4,new_client,free,
f2aee9fe-e24f-4308-8066-4d31ea7a88f5,2017-10-11,2017-10-16,5,new_client,free,True
77b29a73-d644-46aa-9264-a435fbfc4b6f,2017-10-11,2017-10-16,5,new_client,free,
b8d241e8-5988-425f-ad75-005e8b4fc7f1,2017-10-11,2017-10-16,5,new_client,free,True
edf1be43-bbe3-4fe0-9b7e-255d24c6f807,2017-10-11,2017-10-16,5,web_client,unlimited,True
13d9015a-d078-48c2-b0d4-4e16ca4eebd5,2017-10-11,2017-10-16,5,new_client,free,
f0d9b644-c02f-49da-9a98-2e57cc7ac46a,2017-10-11,2017-10-16,5,web_client,free,
282caebb-8d49-4b2f-931a-7bc4997c3676,2017-10-11,2017-10-16,5,web_client,free,True
518c5a4a-9835-4d2c-8ffd-6f2d17b4121b,2017-10-11,2017-10-16,5,web_client,free,
7d2815d6-4d6f-4209-a01f-0c4c4617d0db,2017-10-11,2017-10-17,6,web_client,free,
7b74b096-415a-4648-b969-8531a0a50bf1,2017-10-11,2017-10-17,6,new_client,free,
d178b68f-b29c-483d-bdbc-c4b08f3d03ae,2017-10-11,2017-10-17,6,new_client,free,
34f2e4e0-2c8a-4ab6-a372-6bf7ff952f5f,2017-10-11,2017-10-18,7,new_client,free,
e06c36d0-ebc2-4f0c-87e3-27eb309ca961,2017-10-11,2017-10-18,7,new_client,free,
f300aeac-dd7a-4a9b-97dc-46ee5f558d88,2017-10-11,2017-10-18,7,web_client,free,
033b65d5-bd91-46b5-9ca0-77f10acf913f,2017-10-11,2017-10-18,7,web_client,free,
6d20a923-0180-4890-b2b0-88f6b04af736,2017-10-11,2017-10-18,7,new_client,free,
863c7c77-e71a-4856-838f-d488cde7f29f,2017-10-11,2017-10-19,8,new_client,free,True
d9e4db55-8022-4708-a043-6925713106fc,2017-10-11,2017-10-19,8,new_client,free,
851d947a-1c9a-48be-a020-8ceb1ec97bf6,2017-10-11,2017-10-19,8,web_client,free,
1d7ea78c-984a-4e00-85d3-234d6f533b1c,2017-10-11,2017-10-19,8,new_client,free,
ba5d5059-14c5-4c2d-8549-3f965c82ee96,2017-10-11,2017-10-19,8,web_client,free,
138d0014-22fa-4a66-9c2c-bada669835f8,2017-10-11,2017-10-21,10,new_client,free,
b53fa822-2162-4402-875d-d08458086f18,2017-10-11,2017-10-21,10,web_client,free,
109a56b7-4442-4d86-9c68-91d19afe6efc,2017-10-11,2017-10-22,11,web_client,free,
66382430-8f98-4cbd-95dd-4493557c7288,2017-10-11,2017-10-22,11,new_client,free,True
30e24225-ad2d-4024-b8e5-7168569fe801,2017-10-11,2017-10-22,11,web_client,free,True
0b5b8c9a-ce41-4627-833a-fbe64c92299e,2017-10-11,2017-10-22,11,web_client,free,
08be45e1-52d6-4fdf-8b36-b470ffc396c0,2017-10-11,2017-10-22,11,web_client,free,
38120900-fcc8-4a18-9eca-1c9eaf331fd1,2017-10-11,2017-10-22,11,web_client,free,True
c58d750d-5a6b-40d7-830b-3960a08ad1e8,2017-10-11,2017-10-22,11,new_client,free,True
56fc1668-8f0e-4bed-997f-f500eb4acf13,2017-10-11,2017-10-22,11,new_client,free,True
c16f5de0-3f1e-4838-82f0-e62cf5751f39,2017-10-11,2017-10-22,11,web_client,unlimited,
b07bbbc4-8d0d-4ee1-8217-770379decc19,2017-10-11,2017-10-23,12,new_client,free,True
b142964c-ab8f-4946-918a-a1e0fced7e7b,2017-10-11,2017-10-23,12,web_client,free,
ac9d4097-e89a-4699-a353-ca7f17ddcea4,2017-10-11,2017-10-23,12,new_client,free,True
49ec37d4-11d2-417e-aece-25741765715a,2017-10-11,2017-10-23,12,new_client,free,True
70d837e6-f26e-4270-a376-71047e31dacf,2017-10-11,2017-10-23,12,new_client,free,True
a51ee394-80eb-4907-9995-a7235547d928,2017-10-11,2017-10-23,12,new_client,free,True
281a5f2c-e691-47e3-a2e3-537d36a051cd,2017-10-11,2017-10-23,12,web_client,free,True
97591924-97fc-4380-a23b-d7cfc46b35f4,2017-10-11,2017-10-24,13,new_client,unlimited,True
82a0d203-ac2d-4f59-bba1-744d9a5e2101,2017-10-11,2017-10-24,13,new_client,free,
8f1d6185-b013-4be5-b860-d34d0c41c1c8,2017-10-11,2017-10-24,13,new_client,free,
e109f806-855d-42fa-916e-1619c2a76df9,2017-10-11,2017-10-24,13,new_client,free,
099f151d-9ccf-4d9b-849a-6a7f74a344c6,2017-10-11,2017-10-24,13,web_client,free,
2b82a39e-21ed-4af3-bb40-5fc9a93c4b4e,2017-10-11,2017-10-24,13,web_client,free,
02fb7b8d-2fb0-440e-be61-462766e1254b,2017-10-11,2017-10-24,13,new_client,free,
e687dc11-3579-4305-b48d-fcf8049c6c5d,2017-10-11,2017-10-25,14,new_client,free,
ec573983-6329-434f-9084-2a75413bee40,2017-10-11,2017-10-25,14,new_client,free,
8d4612f5-3ec1-4150-9d8a-2d4aebb01414,2017-10-11,2017-10-25,14,new_client,free,True
7992976b-a21f-4922-9663-874c585fc651,2017-10-11,2017-10-26,15,web_client,free,
ab7a8cd9-148c-4609-9087-01621ca9c677,2017-10-11,2017-10-26,15,web_client,free,
39fa9413-1b55-45b2-8cca-33978378d076,2017-10-11,2017-10-26,15,new_client,free,
e12c186d-77e3-44a8-8308-5b3d9a69bec0,2017-10-11,2017-10-27,16,web_client,free,
eba0875f-28b1-4b59-8834-0292e1d9b96c,2017-10-11,2017-10-27,16,new_client,free,
e6886bed-6096-4a39-afb9-e4572d2ef97b,2017-10-11,2017-10-28,17,new_client,free,True
5baddb39-9e28-4220-aea7-b103097cdd57,2017-10-11,2017-10-28,17,web_client,free,True
c6eb77e3-1015-40b1-9b22-f8f8441cbcdf,2017-10-11,2017-10-28,17,new_client,free,
f1fd98ea-def6-40f6-b40e-f0100f574941,2017-10-11,2017-10-29,18,new_client,free,
1506d152-e2a4-44d2-a58e-501a904a5a35,2017-10-11,2017-10-29,18,web_client,free,
dc7b441d-5e88-452f-b020-e980c6af0200,2017-10-11,2017-10-29,18,new_client,free,True
b437a812-73b4-49d9-ac46-15ecf798f2db,2017-10-11,2017-10-29,18,new_client,free,
e590ea69-c5bf-46c0-94e7-83913d96af41,2017-10-11,2017-10-30,19,web_client,free,
7a3d752e-2a1d-43d3-a4ae-ec307b9d6c81,2017-10-11,2017-10-30,19,new_client,unlimited,True
96060589-a41f-4b6d-8b1f-738f42e03a7a,2017-10-11,2017-10-30,19,web_client,free,
6f98d1a2-0c8d-4a50-80fe-2dd1eba0d798,2017-10-11,2017-11-01,21,web_client,free,
e2bf5cc3-1690-46e2-b910-6d07d0d7e63c,2017-10-11,2017-11-03,23,web_client,free,
bdea4369-7117-4cc6-8a7c-a5693eb491ec,2017-10-11,2017-11-03,23,new_client,free,
0fcce3df-1739-427a-8903-69bd94227694,2017-10-11,2017-11-03,23,new_client,free,True
a8a9809f-aa17-46d5-854f-8a042c079693,2017-10-11,2017-11-04,24,web_client,free,True
86abf001-6e16-4dc2-9cce-8661d36a6aee,2017-10-11,2017-11-04,24,new_client,free,True
32b7376e-aab6-4fa6-972d-c05e86b10be8,2017-10-11,2017-11-04,24,new_client,free,True
4975d95a-745e-44fc-a3a8-1d70671a3a46,2017-10-11,2017-11-04,24,new_client,free,True
b447780d-ec70-4534-8d33-dbff9efeae8f,2017-10-11,2017-11-04,24,new_client,free,
eeb59ab6-305b-412e-aa4f-a34e1e71d631,2017-10-11,2017-11-05,25,new_client,free,
f852f3f1-96fe-4065-ba55-e3c6ad2462d5,2017-10-11,2017-11-05,25,new_client,free,True
fa43ebed-2252-4ddb-905b-874ee023afd4,2017-10-11,2017-11-06,26,web_client,free,True
b4b95e5c-8dcc-4fd8-8c04-d349f45bf3fe,2017-10-11,2017-11-06,26,web_client,free,True
8aacb1d3-5f56-41cb-921c-787f8b33030f,2017-10-11,2017-11-07,27,new_client,free,
8e59da88-de66-41af-8eb7-2a27b2605323,2017-10-11,2017-11-07,27,new_client,free,
80bfd596-385a-425a-95f2-eaabf20902fd,2017-10-11,2017-11-07,27,web_client,free,
cb7262c0-6652-45cc-84cc-f3b634396f53,2017-10-11,2017-11-07,27,web_client,free,True
d24ea8a2-bbcf-4153-8eec-e7a77733308b,2017-10-11,2017-11-08,28,new_client,free,True
848b12fc-e1f3-4bc1-9e13-ef3c08cd062f,2017-10-11,2017-11-08,28,web_client,free,True
b61db211-3f8b-4da2-8ef6-c91369817747,2017-10-11,2017-11-08,28,web_client,free,True
a7940d7f-053c-4245-88df-d859589298af,2017-10-11,2017-11-09,29,web_client,free,True
5d9e2584-784b-4d7b-a454-2ace10d8d3b6,2017-10-11,2017-11-10,30,new_client,free,
6513a98d-00ec-4e13-8b58-c65330627834,2017-10-11,2017-11-10,30,new_client,free,True
92bdfcee-f1ee-4e6b-94c3-88d01b4c9675,2017-10-11,2017-11-10,30,web_client,free,True
fa1c83d1-1c2e-42ac-a876-153999a82873,2017-10-11,2017-11-10,30,web_client,free,True
c423ebad-9e3a-4894-b3cb-f91107fd6a96,2017-10-11,2017-11-11,31,new_client,free,True
f62190dd-7d1b-41b0-bcb2-b26206757878,2017-10-11,2017-11-11,31,web_client,free,
c7a9edcd-0a9a-40c6-a156-f5342f671d34,2017-10-11,2017-11-11,31,web_client,free,True
d540b99d-14e7-41aa-9b5f-b31fe5ac3e70,2017-10-11,2017-11-11,31,new_client,free,
77cc1074-015a-4e78-b827-cdd2670d0444,2017-10-11,2017-11-11,31,web_client,free,
a6718b05-d1ba-4a59-86b7-d9fee15520bc,2017-10-11,2017-11-12,32,new_client,free,
c4b77ef8-63a8-49ef-a2e1-09de0e8bd734,2017-10-11,2017-11-13,33,new_client,free,True
2d2a031a-5d3a-434a-9379-7cebdb99511c,2017-10-11,2017-11-13,33,new_client,free,True
59e2920e-5dd9-4efe-ba61-55a238db20bb,2017-10-11,2017-11-13,33,new_client,free,True
c7fa72e1-6e5b-4233-9431-041bc28532d7,2017-10-11,2017-11-14,34,new_client,free,
f2883af1-76ad-4cc6-b015-0785093e9e4d,2017-10-11,2017-11-14,34,new_client,free,True
f4268b63-aa06-42d3-a2f9-54b2734d1980,2017-10-11,2017-11-16,36,new_client,free,
603925e9-53f8-4046-a706-1ff1062df3d4,2017-10-11,2017-11-16,36,web_client,free,True
1f7adb29-6c73-4ff4-8dd4-fdf2a01788ea,2017-10-11,2017-11-16,36,web_client,free,
4a630ea7-1bbd-4b41-9f1e-bf68e6c07424,2017-10-11,2017-11-17,37,web_client,free,True
55d82425-d73f-4d79-b520-ea8a48a5933a,2017-10-11,2017-11-17,37,web_client,free,
cc0e6189-8113-4c8c-a7ce-482788f57329,2017-10-11,2017-11-18,38,new_client,free,
1e64c002-68d5-4da7-83ad-acbbe1252370,2017-10-11,2017-11-18,38,web_client,free,
308ada63-26f1-4921-a9f8-f88d16f4430f,2017-10-11,2017-11-18,38,web_client,free,True
50d3d4cd-9042-4ffa-9ab6-f2d88ee65a99,2017-10-11,2017-11-19,39,new_client,free,
d119071a-5c55-4818-9756-c66065906ba1,2017-10-11,2017-11-19,39,web_client,free,True
802e2d64-15cc-4077-b05b-10e06ac746ca,2017-10-11,2017-11-20,40,web_client,free,
c00d0ed4-b565-497f-893f-00bca139e4db,2017-10-11,2017-11-20,40,new_client,free,True
e51cd28a-8f58-40ff-9854-392700480f59,2017-10-11,2017-11-21,41,web_client,free,
702d2e65-e583-49c6-9808-03bd9b9d7e72,2017-10-11,2017-11-21,41,new_client,free,True
c8e8e4ba-e3a1-447b-8c8e-93361b7643c6,2017-10-11,2017-11-21,41,new_client,free,True
a7b344d5-ac41-48fc-850d-718e378bd1c0,2017-10-11,2017-11-22,42,new_client,free,True
3b1d1ed0-3048-4160-b640-4814eb4c799e,2017-10-11,2017-11-22,42,new_client,free,True
c7b5a9cb-691f-43e2-94e4-8663ccb50648,2017-10-11,2017-11-22,42,web_client,free,
f273ccd7-aa3b-46c8-9f48-a4b9f99d397a,2017-10-11,2017-11-22,42,web_client,free,True
b87eadad-7829-4f17-a85a-281ff569829a,2017-10-11,2017-11-23,43,web_client,free,True
00ce62ea-0fb8-48f3-bedf-f9b1a259369e,2017-10-11,2017-11-24,44,new_client,free,
d5d58842-4a57-4804-b0b1-6d519f403326,2017-10-11,2017-11-24,44,new_client,free,True
a2f6b406-8153-4a3f-a0da-aec532a82d92,2017-10-11,2017-11-25,45,web_client,free,True
b2d3fd17-f3b5-4284-bb61-4fefa7c013d2,2017-10-11,2017-11-28,48,new_client,free,True
45c9c4d4-ed1b-4e70-97e4-1dbf12e992f8,2017-10-11,2017-11-28,48,web_client,free,True
b42a558f-bd6c-4f7b-afc5-7e04f2a37f2e,2017-10-11,2017-11-28,48,new_client,free,True
5d525692-c381-4096-babb-1122ff30c117,2017-10-11,2017-11-28,48,new_client,unlimited,True
f4b5ac57-ea25-4b0e-bd9a-6d626d688a4f,2017-10-11,2017-11-28,48,new_client,free,True
16ba89ac-6bd9-4383-911d-a27862d883cc,2017-10-11,2017-11-29,49,web_client,free,True
2000a931-e346-418b-a793-b61958dde4dc,2017-10-11,2017-12-01,51,web_client,free,True
8cc2946a-c3c6-48f3-8517-56582dc71006,2017-10-11,2017-12-01,51,new_client,free,True
b3dea366-3332-4a12-9650-ac1102ca2c5a,2017-10-11,2017-12-02,52,web_client,unlimited,True
ea030af5-d1f4-4b99-9367-7c73ee0268c4,2017-10-11,2017-12-03,53,web_client,free,True
ea96644f-b5ad-428e-9dd8-a7567d8bf1c1,2017-10-11,2017-12-03,53,web_client,free,True
eca31921-03fc-489c-887e-546c73bc9071,2017-10-11,2017-12-03,53,web_client,unlimited,True
7d8f4ac4-b807-4905-a78a-8f49f90c1d59,2017-10-11,2017-12-04,54,new_client,free,
d1d855c4-7443-4476-8b05-a845cec7141b,2017-10-11,2017-12-04,54,web_client,free,True
8545373f-0373-49a4-8082-712d568513c8,2017-10-11,2017-12-05,55,web_client,premium,True
158501ff-5398-47ac-96a6-ac59e48834a5,2017-10-11,2017-12-05,55,web_client,free,True
5902bf2d-99da-4c32-9f79-1c1436ba476d,2017-10-11,2017-12-05,55,new_client,free,True
8ecf5632-6359-4347-a04f-22426bd1113d,2017-10-11,2017-12-06,56,web_client,free,True
742f74de-37af-463f-a30b-3d49b64a65d6,2017-10-11,2017-12-06,56,new_client,free,
366a1582-c77a-42e1-b749-150cf1ad9e46,2017-10-11,2017-12-06,56,new_client,free,True
e21b4ca6-1a7a-4db0-8730-6e9c3f11f8d7,2017-10-11,2017-12-06,56,new_client,free,True
6fc4ca97-1739-41b6-98a5-983dd1120fe0,2017-10-11,2017-12-06,56,new_client,free,True
b5418372-dae6-4507-8365-27a419e464f4,2017-10-11,2017-12-07,57,new_client,free,
c7b1d6c6-2f53-4cef-9d38-42b0c19a9c97,2017-10-11,2017-12-09,59,web_client,free,
6ad697d1-88e3-4b12-bc0c-404f8609095e,2017-10-11,2017-12-09,59,new_client,free,
6b7774b9-95f9-426f-b34f-3bf88b38e5fa,2017-10-11,2017-12-11,61,web_client,free,True
5a00a407-2b9b-49c8-b26c-55aed1adb58f,2017-10-11,2017-12-11,61,web_client,free,True
bad17043-41fe-4cdf-aa8b-117d3557a522,2017-10-11,2017-12-11,61,new_client,free,True
fb925cdf-f400-4fca-89c4-87518d61cad9,2017-10-11,2017-12-11,61,new_client,free,
ad9d837d-9645-4dfe-a266-d888ac1f9ec6,2017-10-11,2017-12-12,62,new_client,free,
c0b5cfb7-4f68-44c7-8277-7a26bd3fa3f4,2017-10-11,2017-12-13,63,new_client,free,True
62bca671-9509-4ef2-96e2-02458243e585,2017-10-11,2017-12-13,63,web_client,unlimited,True
b2af25d3-1fb7-4135-b82d-3d8d2f3f9cc6,2017-10-11,2017-12-14,64,web_client,free,True
d02ac00a-26cc-44e5-bb2e-884407228a2c,2017-10-11,2017-12-14,64,web_client,free,True
3d3d47b9-0a5b-4acb-b3eb-01f620886633,2017-10-11,2017-12-14,64,web_client,free,True
ba22be85-464b-4676-a10f-1ea1aa8ff942,2017-10-11,2017-12-14,64,new_client,free,
4f51d213-2bbc-4373-9928-1d9c1e4b05da,2017-10-11,2017-12-14,64,web_client,free,True
90fbe63d-483a-4b0a-8d7b-5eb826fbb2c3,2017-10-11,2017-12-16,66,web_client,free,True
e764ba4a-786f-489b-99cc-76b01a154ca5,2017-10-11,2017-12-17,67,web_client,free,True
ab9bfbda-09b8-4423-9f6c-f43a84ac2c62,2017-10-11,2017-12-18,68,new_client,unlimited,True
66d9c164-96cd-4562-a735-d86f785ad61f,2017-10-11,2017-12-18,68,web_client,unlimited,True
12762f2e-7fe7-41c7-84be-d09f2389e1d1,2017-10-11,2017-12-19,69,new_client,free,True
eb2c6d58-ae69-4d04-9bbe-14fbbbb3c564,2017-10-11,2017-12-19,69,web_client,free,
43f3b371-e8a1-42a0-9057-8d0879903e25,2017-10-11,2017-12-20,70,web_client,free,
dfef261a-8096-44c3-bf27-812b4001112e,2017-10-11,2017-12-21,71,new_client,free,
d3495f53-11b2-4d11-8223-e3950088f188,2017-10-11,2017-12-21,71,web_client,free,
d15c7193-6afd-413d-87d9-a3150a1250c6,2017-10-11,2017-12-21,71,web_client,free,True
9f60a508-66fc-4f93-ad55-608f735ff4fb,2017-10-11,2017-12-21,71,web_client,free,True
8bc0aba5-3a67-46ea-a866-dcc4908197f3,2017-10-11,2017-12-21,71,new_client,free,
afadd177-ceff-4c1e-8f4a-7e9b53b470a6,2017-10-11,2017-12-21,71,web_client,free,True
8041d269-74b0-438e-99e1-51730ce78273,2017-10-11,2017-12-22,72,new_client,free,True
45101b9b-a310-4d82-9f76-13ffe75a5872,2017-10-11,2017-12-23,73,new_client,free,True
4f15acc8-690e-4cfa-865f-dc3ee103e197,2017-10-11,2017-12-23,73,web_client,free,True
b16ec6b0-1c25-4838-8038-c6ba359a3259,2017-10-11,2017-12-24,74,web_client,free,True
2405bbff-b38a-4f3f-964d-108cbbca79c1,2017-10-11,2017-12-24,74,web_client,free,True
5d983436-93a0-4111-a35d-94afe46edf3f,2017-10-11,2017-12-24,74,web_client,free,True
c4d190d1-7e5b-4541-b780-a04077ac435d,2017-10-11,2017-12-25,75,new_client,free,True
6ae992b8-aeac-4cb5-989a-d8721bccf4a3,2017-10-11,2017-12-25,75,web_client,unlimited,
a2bbe030-c6c4-40b6-af58-e4f6b3c6770d,2017-10-11,2017-12-26,76,new_client,free,True
7e7692f0-b4e5-43e6-8bad-9163b7d10132,2017-10-11,2017-12-26,76,web_client,free,True
2d8460ea-6184-413e-9e70-5ca942bef6da,2017-10-11,2017-12-26,76,web_client,free,True
b8fad296-711d-4547-adde-daf2161c6e98,2017-10-11,2017-12-26,76,web_client,free,True
d5964486-3e35-434f-a789-3cc63c907104,2017-10-11,2017-12-26,76,web_client,free,True
c43c10de-34a0-45c2-a0e5-a9cac4564b59,2017-10-11,2017-12-26,76,new_client,unlimited,
5b87094a-02ab-478a-81cc-33ddd91aae12,2017-10-11,2017-12-27,77,web_client,free,True
3f369808-f508-4846-a9f9-b2cb0058c604,2017-10-11,2017-12-27,77,new_client,free,
a94ae0f3-486a-44f6-b03d-b287100191e4,2017-10-11,2017-12-29,79,web_client,free,True
8f4a7da6-0fa3-4710-836d-c9bf3c2ae7a4,2017-10-11,2017-12-29,79,web_client,free,True
fd52c036-bef0-46d0-bfab-f362efd433b1,2017-10-11,2017-12-29,79,web_client,free,True
5f4f5592-7558-4458-a1a1-934c772c01b6,2017-10-11,2017-12-29,79,new_client,unlimited,True
e6c45b6a-a4f4-4108-8e95-8d0e4294a912,2017-10-11,2017-12-29,79,new_client,free,True
ab468534-dfb8-4524-9b27-1383b905cd51,2017-10-11,2017-12-30,80,web_client,free,
d2f45e1d-a271-4ecc-90fc-aead2b4c78ca,2017-10-11,2017-12-30,80,web_client,free,True
26f31c30-3942-414a-9b9f-eb89ed45a36c,2017-10-11,2017-12-30,80,web_client,free,
474c6180-6d31-4b80-92f1-90f49a79f36e,2017-10-11,2017-12-31,81,web_client,free,True
b24936b2-41db-4327-ade9-429a1b46473c,2017-10-11,2017-12-31,81,web_client,free,
5c8599c0-c735-43f3-a9a2-17e2f7c5ce52,2017-10-11,2017-12-31,81,web_client,free,True
a71a683e-535a-47b8-92d9-5e869d7cf719,2017-10-11,2018-01-01,82,web_client,free,True
d1a707e8-8e73-4545-9ebe-beb02808099f,2017-10-11,2018-01-01,82,new_client,free,True
fa338329-2138-462b-b7ba-fac2b494956a,2017-10-11,2018-01-02,83,new_client,free,True
9ed4fa13-093b-4eb8-abc1-24b96e519d41,2017-10-11,2018-01-02,83,new_client,free,True
12e40188-d88e-48ab-b13d-9437eb8de23b,2017-10-11,2018-01-02,83,new_client,free,True
d754c95e-22bb-4a42-878a-fca987885ff1,2017-10-11,2018-01-02,83,web_client,free,True
604d8610-bbaf-4cec-94c7-fd9192587c1f,2017-10-11,2018-01-03,84,new_client,free,True
7b44134d-386a-4048-994c-46f460a2293f,2017-10-11,2018-01-03,84,new_client,free,True
aeff8714-5c38-404b-817e-e64e6adec2e1,2017-10-11,2018-01-03,84,web_client,free,True
eac37587-82fd-4d1d-a099-51343aedbea3,2017-10-11,2018-01-03,84,web_client,free,
4b6a94e0-f4e2-48e6-b337-a9744ee82db4,2017-10-11,2018-01-03,84,web_client,free,True
f09c7815-06f4-4ce1-9c8c-bdf8ecf648c0,2017-10-11,2018-01-04,85,web_client,free,True
dff33acd-2cec-4059-9577-1ddd9932ee53,2017-10-11,2018-01-05,86,web_client,free,True
170d954a-6a2b-426d-aecf-c12f726af879,2017-10-11,2018-01-05,86,web_client,free,True
601e36f0-4f46-4fed-b887-223d9459ff3f,2017-10-11,2018-01-05,86,new_client,unlimited,True
6b09314e-85dd-46f3-8c75-0212116e322a,2017-10-11,2018-01-05,86,web_client,free,True
cdac0622-56be-4cf6-9a5c-74f5895cb675,2017-10-11,2018-01-06,87,new_client,free,True
21f6c6d2-f733-4eb5-bb71-b5c9b6f0f07f,2017-10-11,2018-01-06,87,new_client,free,
97ab4bf2-7815-42d2-b2be-bd82c82133c7,2017-10-11,2018-01-06,87,web_client,free,True
b509dad0-79b8-4936-b227-e12b1850caf5,2017-10-11,2018-01-06,87,new_client,free,True
c3d86b67-bcce-4b7d-b71b-407e55a673c8,2017-10-11,2018-01-06,87,new_client,free,True
f73edece-527e-47d4-88d4-efdd51648710,2017-10-11,2018-01-06,87,web_client,free,True
150041ef-3f22-448f-b72c-38c7d1790f8f,2017-10-11,2018-01-06,87,new_client,free,
ce30d3e7-7833-4cc3-ba5f-8981c4ada73f,2017-10-11,2018-01-06,87,web_client,free,True
15f3a2eb-a788-4d9b-8191-142fa6cc105b,2017-10-11,2018-01-06,87,new_client,free,
4bb6977d-9fe3-46d4-a986-458f98915afa,2017-10-11,2018-01-06,87,new_client,free,True
b3effba0-771a-4a5e-8679-06e88662b3fb,2017-10-11,2018-01-07,88,new_client,free,True
fce0d6b6-dcc2-4ed0-b1a5-c452eca78145,2017-10-11,2018-01-07,88,web_client,free,True
e705cc61-4222-4cc6-9fb6-b55b044863f4,2017-10-11,2018-01-07,88,web_client,free,True
5732c7aa-80e5-4bc2-b67e-b56e59a58e9f,2017-10-11,2018-01-07,88,web_client,unlimited,True
6584b808-b651-4fc1-9c11-f683f3941b8a,2017-10-11,2018-01-07,88,web_client,unlimited,True
